Policy ID,Mapped Section,Confidence,Rationale,Source,Status,Description
dd7a6aaf-e5bb-4a24-a187-37f4d9686feb,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dd7a6aaf-e5bb-4a24-a187-37f4d9686feb,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
ddacd807-8ebd-4c4e-896a-05e3eb45133d,4.1 Roles and Responsibilities,26,High confidence match with '4.1 Roles and Responsibilities'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
ddacd807-8ebd-4c4e-896a-05e3eb45133d,3.0 Purpose,51,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
ddacd807-8ebd-4c4e-896a-05e3eb45133d,3.0 Purpose,65,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
ddd271a0-826c-487c-b9ac-44f154f69f0f,4.10 Resource Access,34,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Consistent,All mappings agree on section: 4.10 Resource Access
ddd271a0-826c-487c-b9ac-44f154f69f0f,4.10 Resource Access,59,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.10 Resource Access
ddd271a0-826c-487c-b9ac-44f154f69f0f,4.10 Resource Access,68,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.10 Resource Access
ddf8824d-3a23-4ff2-b4b6-accc4669a726,4.13 Technology Approval and Third-Party Components,25,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
ddf8824d-3a23-4ff2-b4b6-accc4669a726,4.14 Logging,46,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
ddf8824d-3a23-4ff2-b4b6-accc4669a726,4.14 Logging,60,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
ddf89efb-979f-412d-8e62-5ffa8d388e2c,4.10 Resource Access,31,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Consistent,All mappings agree on section: 4.10 Resource Access
ddf89efb-979f-412d-8e62-5ffa8d388e2c,4.10 Resource Access,54,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.10 Resource Access
ddf89efb-979f-412d-8e62-5ffa8d388e2c,4.10 Resource Access,66,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.10 Resource Access
de1729b0-6b14-4d05-b3e6-c9486740f440,4.8 Security Principals for CSP Administration,31,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de1729b0-6b14-4d05-b3e6-c9486740f440,5.0 Enforcement,53,Matched with '5.0 Enforcement' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de1729b0-6b14-4d05-b3e6-c9486740f440,3.0 Purpose,65,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de1a12a0-4c0c-4bf4-b879-4e4d0bd09482,4.19 Cloud Work Planning,39,High confidence match with '4.19 Cloud Work Planning'. The policy shares key concepts and lexical terms like: cloud.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de1a12a0-4c0c-4bf4-b879-4e4d0bd09482,4.10 Resource Access,62,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de1a12a0-4c0c-4bf4-b879-4e4d0bd09482,4.10 Resource Access,70,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de3f705c-bf99-4ef3-ac43-252f363eb3c2,4.8 Security Principals for CSP Administration,26,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de3f705c-bf99-4ef3-ac43-252f363eb3c2,4.5 Non-Production Environments,51,Matched with '4.5 Non-Production Environments' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de3f705c-bf99-4ef3-ac43-252f363eb3c2,4.5 Non-Production Environments,65,"Matched with '4.5 Non-Production Environments' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de4f6073-4869-4c2e-961c-6fa33eef0b2a,4.8 Security Principals for CSP Administration,26,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de4f6073-4869-4c2e-961c-6fa33eef0b2a,4.17 Asset Tags,49,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de4f6073-4869-4c2e-961c-6fa33eef0b2a,4.17 Asset Tags,63,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de61c156-3a3c-489c-b964-6a2ee8d3e972,4.1 Roles and Responsibilities,58,"High confidence match with '4.1 Roles and Responsibilities'. The policy shares key concepts and lexical terms like: and, roles.",Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de61c156-3a3c-489c-b964-6a2ee8d3e972,3.0 Purpose,55,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de61c156-3a3c-489c-b964-6a2ee8d3e972,3.0 Purpose,67,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de6c3f8f-6235-4c9f-be5e-93dc842d6066,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de6c3f8f-6235-4c9f-be5e-93dc842d6066,4.17 Asset Tags,51,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de6c3f8f-6235-4c9f-be5e-93dc842d6066,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de7cb73f-62af-421b-8740-e633dde8b2c9,4.8 Security Principals for CSP Administration,29,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de7cb73f-62af-421b-8740-e633dde8b2c9,6.0 Exceptions,52,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de7cb73f-62af-421b-8740-e633dde8b2c9,6.0 Exceptions,65,"Matched with '6.0 Exceptions' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
de8ad979-6aa5-460e-b630-c7c79a8a3765,4.8 Security Principals for CSP Administration,27,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
de8ad979-6aa5-460e-b630-c7c79a8a3765,4.14 Logging,51,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
de8ad979-6aa5-460e-b630-c7c79a8a3765,4.14 Logging,64,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dea8b4c8-bf5b-4d0a-977b-66c5058526e5,4.2 Compliance Considerations,26,High confidence match with '4.2 Compliance Considerations'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
dea8b4c8-bf5b-4d0a-977b-66c5058526e5,3.0 Purpose,52,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dea8b4c8-bf5b-4d0a-977b-66c5058526e5,3.0 Purpose,65,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
deabde57-f789-428e-b255-548eb2e009b0,4.3 Oversight and Accountability,30,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
deabde57-f789-428e-b255-548eb2e009b0,4.14 Logging,52,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
deabde57-f789-428e-b255-548eb2e009b0,4.14 Logging,65,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
deb8a07d-b5d1-4105-a10b-fc94f8a34854,3.0 Purpose,46,High confidence match with '3.0 Purpose'. The policy shares key concepts and lexical terms like: 30.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
deb8a07d-b5d1-4105-a10b-fc94f8a34854,4.17 Asset Tags,54,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
deb8a07d-b5d1-4105-a10b-fc94f8a34854,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dec308dd-8132-4cdf-a634-8a51972eca25,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
dec308dd-8132-4cdf-a634-8a51972eca25,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dec308dd-8132-4cdf-a634-8a51972eca25,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
ded4e20e-b6c2-4e30-87f3-c99203572952,4.19 Cloud Work Planning,39,High confidence match with '4.19 Cloud Work Planning'. The policy shares key concepts and lexical terms like: cloud.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
ded4e20e-b6c2-4e30-87f3-c99203572952,4.17 Asset Tags,54,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
ded4e20e-b6c2-4e30-87f3-c99203572952,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
ded6eeb0-ff9e-4455-bb8b-b9a5754fb758,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
ded6eeb0-ff9e-4455-bb8b-b9a5754fb758,4.17 Asset Tags,50,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
ded6eeb0-ff9e-4455-bb8b-b9a5754fb758,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dee1d98b-0a20-467b-8f2e-a33d79717d04,4.8 Security Principals for CSP Administration,30,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
dee1d98b-0a20-467b-8f2e-a33d79717d04,4.17 Asset Tags,54,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dee1d98b-0a20-467b-8f2e-a33d79717d04,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dee545a5-02b4-4b2d-92bc-4fc81e8caeb4,4.10 Resource Access,34,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Consistent,All mappings agree on section: 4.10 Resource Access
dee545a5-02b4-4b2d-92bc-4fc81e8caeb4,4.10 Resource Access,54,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.10 Resource Access
dee545a5-02b4-4b2d-92bc-4fc81e8caeb4,4.10 Resource Access,66,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.10 Resource Access
deff9fe6-2535-4883-bb85-bc91671162ec,4.3 Oversight and Accountability,33,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
deff9fe6-2535-4883-bb85-bc91671162ec,4.14 Logging,53,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
deff9fe6-2535-4883-bb85-bc91671162ec,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df15f8be-e55c-4b5b-84a6-910f346d173d,4.8 Security Principals for CSP Administration,29,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df15f8be-e55c-4b5b-84a6-910f346d173d,4.5 Non-Production Environments,52,Matched with '4.5 Non-Production Environments' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df15f8be-e55c-4b5b-84a6-910f346d173d,4.5 Non-Production Environments,65,"Matched with '4.5 Non-Production Environments' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df25ef8c-da56-49f6-b2af-c90d9da01b45,4.13 Technology Approval and Third-Party Components,26,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df25ef8c-da56-49f6-b2af-c90d9da01b45,4.4 Approved CSPs,49,Matched with '4.4 Approved CSPs' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df25ef8c-da56-49f6-b2af-c90d9da01b45,4.4 Approved CSPs,62,"Matched with '4.4 Approved CSPs' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df306deb-99ec-42d0-943b-f986854d7656,4.8 Security Principals for CSP Administration,34,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df306deb-99ec-42d0-943b-f986854d7656,3.0 Purpose,53,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df306deb-99ec-42d0-943b-f986854d7656,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df5baff4-9284-4089-b9f3-7d267c907941,4.15 SIEM Integration,26,High confidence match with '4.15 SIEM Integration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df5baff4-9284-4089-b9f3-7d267c907941,3.0 Purpose,48,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df5baff4-9284-4089-b9f3-7d267c907941,3.0 Purpose,62,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df67202a-5417-4ee5-bb02-ff6bb58f3711,,23,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df67202a-5417-4ee5-bb02-ff6bb58f3711,4.14 Logging,49,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df67202a-5417-4ee5-bb02-ff6bb58f3711,4.14 Logging,63,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df76da21-2567-4ed1-ba78-e4bae4c021bf,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df76da21-2567-4ed1-ba78-e4bae4c021bf,4.14 Logging,51,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df76da21-2567-4ed1-ba78-e4bae4c021bf,4.14 Logging,64,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
df9049f7-b9b5-4158-9a18-7286d0d91229,4.7 Identity and Access Management,26,High confidence match with '4.7 Identity and Access Management'. The policy shares key concepts and lexical terms like: access.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
df9049f7-b9b5-4158-9a18-7286d0d91229,4.14 Logging,51,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
df9049f7-b9b5-4158-9a18-7286d0d91229,4.14 Logging,64,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dfbe5100-a365-4a05-9da2-c136f8dfd9e6,4.8 Security Principals for CSP Administration,33,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
dfbe5100-a365-4a05-9da2-c136f8dfd9e6,4.17 Asset Tags,54,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dfbe5100-a365-4a05-9da2-c136f8dfd9e6,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dfbfddd4-7287-48f0-b16a-020ac2b90e76,1.0 Overview,42,High confidence match with '1.0 Overview'. The policy shares key concepts and lexical terms like: 10.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
dfbfddd4-7287-48f0-b16a-020ac2b90e76,4.17 Asset Tags,51,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dfbfddd4-7287-48f0-b16a-020ac2b90e76,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
dfd6e8a5-83a5-403a-bd4a-3592b910b32b,4.3 Oversight and Accountability,32,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
dfd6e8a5-83a5-403a-bd4a-3592b910b32b,4.14 Logging,56,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
dfd6e8a5-83a5-403a-bd4a-3592b910b32b,4.14 Logging,67,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e003de26-7669-485a-9686-4a672d69cf89,4.3 Oversight and Accountability,27,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e003de26-7669-485a-9686-4a672d69cf89,5.0 Enforcement,56,Matched with '5.0 Enforcement' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e003de26-7669-485a-9686-4a672d69cf89,5.0 Enforcement,67,"Matched with '5.0 Enforcement' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e040c33e-def0-4ae5-a806-4faab55ebc06,4.3 Oversight and Accountability,33,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e040c33e-def0-4ae5-a806-4faab55ebc06,4.14 Logging,53,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e040c33e-def0-4ae5-a806-4faab55ebc06,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e058fabb-cc5c-4c19-88ed-b5d599044a92,4.1 Roles and Responsibilities,26,High confidence match with '4.1 Roles and Responsibilities'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e058fabb-cc5c-4c19-88ed-b5d599044a92,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e058fabb-cc5c-4c19-88ed-b5d599044a92,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e05c33a4-bfab-4d74-b834-70221c38ec50,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e05c33a4-bfab-4d74-b834-70221c38ec50,4.14 Logging,51,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e05c33a4-bfab-4d74-b834-70221c38ec50,4.14 Logging,64,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0b4379d-6692-41ab-bd33-10cbac836b1e,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0b4379d-6692-41ab-bd33-10cbac836b1e,4.5 Non-Production Environments,51,Matched with '4.5 Non-Production Environments' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0b4379d-6692-41ab-bd33-10cbac836b1e,4.5 Non-Production Environments,65,"Matched with '4.5 Non-Production Environments' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0b894ba-b341-4730-b7c6-0f8234f2ce8f,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0b894ba-b341-4730-b7c6-0f8234f2ce8f,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0b894ba-b341-4730-b7c6-0f8234f2ce8f,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0bf153b-98cb-411b-bf57-c519f513da05,4.8 Security Principals for CSP Administration,37,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0bf153b-98cb-411b-bf57-c519f513da05,3.0 Purpose,53,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0bf153b-98cb-411b-bf57-c519f513da05,3.0 Purpose,65,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0c233b7-8911-4ecb-8387-371f0308c168,4.7 Identity and Access Management,37,High confidence match with '4.7 Identity and Access Management'. The policy shares key concepts and lexical terms like: management.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0c233b7-8911-4ecb-8387-371f0308c168,4.5 Non-Production Environments,53,Matched with '4.5 Non-Production Environments' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0c233b7-8911-4ecb-8387-371f0308c168,4.5 Non-Production Environments,66,"Matched with '4.5 Non-Production Environments' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0c3a4f2-8fac-4a32-b768-90094d7df849,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0c3a4f2-8fac-4a32-b768-90094d7df849,2.1 Shared Responsibility Model,54,Matched with '2.1 Shared Responsibility Model' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0c3a4f2-8fac-4a32-b768-90094d7df849,2.1 Shared Responsibility Model,66,"Matched with '2.1 Shared Responsibility Model' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0f51f3f-cb83-4ddf-ab6f-c26e3e3dde27,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0f51f3f-cb83-4ddf-ab6f-c26e3e3dde27,4.11 Privileged Identity Management,51,Matched with '4.11 Privileged Identity Management' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0f51f3f-cb83-4ddf-ab6f-c26e3e3dde27,4.11 Privileged Identity Management,64,"Matched with '4.11 Privileged Identity Management' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0fb57de-942d-4e6e-b9df-3342c415bc21,4.8 Security Principals for CSP Administration,31,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0fb57de-942d-4e6e-b9df-3342c415bc21,4.14 Logging,56,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e0fb57de-942d-4e6e-b9df-3342c415bc21,4.14 Logging,67,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e0fe6e89-6e05-42c9-b613-54056934ae90,4.14 Logging,37,High confidence match with '4.14 Logging'. The policy shares key concepts and lexical terms like: logging.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e0fe6e89-6e05-42c9-b613-54056934ae90,4.17 Asset Tags,59,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
